中央频道,#genre#
北川电视台,http://dcpull.sctvcloud.com:80/live/561c239c01881000e4bfd3e600000000/playlist.m3u8#rtmp://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000#http://dcpull.sctvcloud.com/live/561c239c01881000e4bfd3e600000000/playlist.m3u8
北海经济科教,https://lives.myun.tv/live/ln9rndz0.m3u8#https://rtmp.gdlive.gdmain.com/live/ln9rndz0.m3u8#http://citylive.njgdmm.com/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.m3u8#http://citylive.njgdmm.com/beihai/6c0bd8ab-9761-4dc5-95ac-1bb3e31daced.flv
北海图文频道,http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.m3u8#http://citylive.njgdmm.com/beihai/d49b9838-dacf-4a22-ab46-1eed2b515d88.flv
北海新闻综合,https://live.gxrb.com.cn/gx/beihai/index.m3u8#http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#https://lives.myun.tv/live/09em4xbl.m3u8#rtmp://live.gxrb.com.cn/gx/beihai#http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.flv#https://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#http://citylive.njgdmm.com/live/da147a8a-dedb-4213-8519-ab99395f4317.m3u8
北京财经,http://qnap.yjnhome.com:4000/udp/239.3.1.116:8000
北京卡酷少儿,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225743/1.m3u8
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8?zbeid
本溪综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000312
璧山综合,http://222.179.42.129:8181/hls1.m3u8#http://222.179.42.129:8181/hls1.m3u8?zzhongqd
宾川1套,http://live.bcrmtzx.com/tv01/sd/live.m3u8
滨海1套,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海2套,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海3套,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
滨州民生频道,http://pullhls23ee9d41.live.126.net/live/c493e16c720c4bc2b46129e594ee027a/playlist.m3u8
滨州新闻综合,http://pullhls23ee9d41.live.126.net/live/14581ba42b9543139e940d7bd24797a8/playlist.m3u8
亳州1套,http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.m3u8
亳州2套,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
博山1套,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbsxw
博山2套,http://qrh.yimkj.cn/山东齐鲁.php?id=zbbstw
博州汉语综合,https://alitv-play.boznews.cn/live/bttv1.m3u8?auth_key=1718209426-0-0-ddc1781460bc7b5062ae943c6d7164af
博州蒙语综合,https://alitv-play.boznews.cn/live/bttv2.m3u8?auth_key=1718209433-0-0-b44e8fb277a810bbde60b4cf7df6bfa9
博州维语综合,https://alitv-play.boznews.cn/live/bttv3.m3u8?auth_key=1718209451-0-0-8c6e7db80a773017dc7d8eb0d5f73453
布尔津哈语综合,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8#htmlplay://https://web.guangdianyun.tv/tv/?id=3377#htmlplay://https://web.guangdianyun.tv/tv/?id=3377&uin=4239
布尔津汉语综合,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8#htmlplay://https://web.guangdianyun.tv/tv/?id=3366#htmlplay://https://web.guangdianyun.tv/tv/?id=3366&uin=4239
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
苍溪综合频道,http://livecx.cxxrmt.com/cxdst/zb03.m3u8?auth_key=1692864295-0-0-4edeb8a8702116ab36f44606c26719f4#http://livecx.cxxrmt.com:80/cxdst/zb03.m3u8?auth_key=1692864295-0-0-4edeb8a8702116ab36f44606c26719f4
沧县综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
沧州公共频道,http://czlive.czgd.tv:8091/live/czet_czetzm.m3u8
沧州新闻综合,http://czlive.czgd.tv:8091/live/czyt_czytzm.m3u8
沧州影视娱乐,http://czlive.czgd.tv:8091/live/czst_czstzm.m3u8
曹县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzcxxw
察隅电视台,http://file.chayutv.com/nmip-media/channellive/channel105276/playlist.m3u8#rtmp://tv.chayutv.com:1935/channel/cytv
昌乐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=wfclxw
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd#https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8#https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8#kdsvod://sdtv://xwoctcwsxsqbsrpfadxvretxdvxrdetr&978ca641681d41d2b848ee1bd444ed6f#kdsvod://migu://733532221
常山新闻综合,http://play-sh11.quklive.com/live/1621306190044902.m3u8
常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
常熟新闻频道,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
朝天新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8#https://m3u8.channel.dzsm.com:443/nmip-media/channellive/channel104601/playlist.m3u8
朝阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000282
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
潮州公共,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8#htmlplay://https://www.gdtv.cn/tvChannelDetail/83UA=Mozilla/5.0(WindowsNT10.0;Win64;x64)AppleWebKit/537.36(KHTML
成都新闻综合,https://tv.cry33.com/cdtvflv.php?id=cdxwzh
成都经济资讯,https://tv.cry33.com/cdtvflv.php?id=cdjjzx
成都都市生活,https://tv.cry33.com/cdtvflv.php?id=cddssh
成都影视文艺,https://tv.cry33.com/cdtvflv.php?id=cdyswy#http://live.cooltv.top/tv/cdtv.php?id=cdyswy
成都公共,https://tv.cry33.com/cdtvflv.php?id=cdgg
成都少儿,https://tv.cry33.com/cdtvflv.php?id=cdse
成都蓉城先锋,https://tv.cry33.com/cdtvflv.php?id=cdrcxf
成华有线电视台,https://tv.cry33.com/cdtvflv.php?id=chyx
成县综合频道,rtmp://play.kankanlive.com/live/1702454377323961#https://play.kankanlive.com/live/1702454377323961.m3u8
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8#https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8#https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
城步综合,https://liveplay-srs.voc.com.cn/hls/tv/169_b4d7a4.m3u8
池州文教生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8#http://wjsp.chiznews.com:8037/live/wjsh.flv
池州新闻,http://cm-wshls.homecdn.com/live/4abdd.m3u8#http://wjsp.chiznews.com:8037/live/xwzh.m3u8#http://cm.wshls.homecdn.com/live/4abdd.m3u8#kdsvod://ahcztv://flv&PD00823dbb5439c4d74bbaec7e7454a568d#http://cm.wshls.homecdn.com/live/4abdd.flv#http://wjsp.chiznews.com:8037/live/xwzh.flv#kdsvod://ahcztv://hls&PD00823dbb5439c4d74bbaec7e7454a568d
茌平综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lccpzh
茌平生活,http://qrh.yimkj.cn/山东齐鲁.php?id=lccpsh
赤壁综合,https://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1735660799-0-0-1751de0a4678e4571fe2af86220e2a2b
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8#rtmp://pili-publish.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee#https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd
崇仁综合频道,http://livesec.mudu.tv/watch/23ejte.m3u8?auth_key=2082733261-0-0-5db8fc79b8dd55ef45200e1842b8b120
崇阳新闻综合,http://61.184.176.248:10500/live/live.m3u8
崇义综合频道,http://livesec.mudu.tv/watch/52dbfz.m3u8?auth_key=2082733261-0-0-608849b6b71a2e7ed761a8cb61360e36
崇州电视台,https://tv.cry33.com/cdtvflv.php?id=cztv
滁州公共频道,http://live.cztv.cc:85/live/ggpd.m3u8
滁州科教频道,http://live.cztv.cc:85/live/sjpd.m3u8
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8#https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州文化生活,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
大厂1套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
大连综合,http://live.cooltv.top/tv/tide.php?id=dlzh
大连生活,http://live.cooltv.top/tv/cutv.php?id=dlsh
大连文体,http://live.cooltv.top/tv/tide.php?id=dlwt
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
大悟综合频道,https://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1735660799-0-0-b1bf1625df01ea7dabc97bf7aa7f253d
大邑综合,https://tv.cry33.com/cdtvflv.php?id=dyxwzh
大竹新闻综合,https://lmt.dazhutv.com/live1/live1.m3u8
大足综合频道,http://218.201.85.71:3170/m3u8#http://218.201.85.71:3170/m3u8?zzhongqd
岱山综合频道,https://l.cztvcloud.com/channels/lantian/SXdaishan01/720p.m3u8
岱岳综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tady
丹东新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000276
丹棱新闻综合,rtmp://dcpull.sctvcloud.com/live/51f08e62018810000b2562ab00000000#http://dcpull.sctvcloud.com/live/51f08e62018810000b2562ab00000000/playlist.m3u8#http://dcpull.sctvcloud.com:80/live/51f08e62018810000b2562ab00000000/playlist.m3u8
丹阳新闻综合,http://danyang-tv-hls.cm.jstv.com/danyang-tv/danyangtv.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
当阳综合频道,https://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1735660799-0-0-f8e56d713bf81af226bae8057d9a1bad
道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
德格综合频道,http://dgfile.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8#http://dgfile.ganzitv.com:80/nmip-media/channellive/channel101955/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8#http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
德阳文旅科教,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
德州新闻,http://qrh.yimkj.cn/山东齐鲁.php?id=dzxwzh
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8#http://live.dxhmt.cn:9081/tv/10185-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8#http://live.dxhmt.cn:9081/tv/11381-1.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8#http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
定州新闻综合,https://jwcdnqx.hebyun.com.cn/live/xxzhpd/1500k/tzwj_video.m3u8#https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
定州生活频道,https://jwcdnqx.hebyun.com.cn/live/shpd/1500k/tzwj_video.m3u8#https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州国学影视,https://jwcdnqx.hebyun.com.cn/live/yspd/1500k/tzwj_video.m3u8#https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
东昌综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcdczh
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8#kdsvod://http://v.91kds.com/b7/jltv.m3u8?id=jllydf1&pwd=jsdecode#http://stream5.jlntv.cn/df/sd/live.m3u8?zjild#http://stream5.jlntv.cn/df/sd/live.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东兰综合,https://lives.myun.tv/live/09aony85.m3u8#https://rtmp.gdlive.gdmain.com/live/09aony85.m3u8#https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8#kdsvod://http://v.91kds.com/b7/jltv.m3u8?id=jllydl1&pwd=jsdecode
东明综合,http://qrh.yimkj.cn/山东齐鲁.php?id=hzdmxw
东平综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tadpxw
东平民生,http://qrh.yimkj.cn/山东齐鲁.php?id=tadpms
东乡区综合频道,http://livesec.mudu.tv/watch/hnkexb.m3u8?auth_key=2082733261-0-0-ead3df167b2b5b1f1132416e8054fc0e
东阳新闻综合,http://play-a2.quklive.com/live/1681113308206040.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8#http://play-a2.quklive.com/live/1681113292195007.m3u8
东营综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dyxwzh
东营公共,http://qrh.yimkj.cn/山东齐鲁.php?id=dygg#rtmp://stream.hhek.cn:9936/live/ggpd_sd
东营科教影视,http://qrh.yimkj.cn/山东齐鲁.php?id=dyqkj
东营区综合,http://qrh.yimkj.cn/山东齐鲁.php?id=dyqxw#
东营区公共,http://qrh.yimkj.cn/山东齐鲁.php?id=dygg2
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8#http://play-sh.quklive.com/live/1688012459764188.m3u8
都安综合,https://lives.myun.tv:443/live/09em42ol.m3u8#https://rtmp.gdlive.gdmain.com/live/09em42ol.m3u8#https://lives.myun.tv/live/09em42ol.m3u8#rtmp://live.gxrb.com.cn/gx/duan
都昌综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8?t=&token=1User-Agent=Lavf/57.83.100
都江堰电视台,https://tv.cry33.com/cdtvflv.php?id=djytv
敦化电视台,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
峨眉山综合频道,https://embl.emsyd.jrem.cn/aaa/003.m3u8?auth_key=1669861584-0-0-f96c19f553b976f1f9800423b10baa5b#https://embl.emsyd.jrem.cn:443/aaa/003.m3u8?auth_key=1669861584-0-0-f96c19f553b976f1f9800423b10baa5b
额济纳旗电视,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live167081213259277.m3u8
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8#http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8?zneimd
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8#http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8?zneimd
鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8#http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8?zneimd
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd#http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live169742765819039.m3u8#kdsvod://http://v.91kds.com/b7/tianma.m3u8?ip=ewkrm.nmgcyy.com.cn&id=12&pwd=jsdecode
鄂州公共频道,https://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1735660799-0-0-6deee5ef6d55cce1a924b7c14a999a69
鄂州新闻综合,https://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1735660799-0-0-d737b8c7fad391cc6187d35123baff28
恩施文旅,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1811.m3u8?auth_key=4857760464-0-0-ecabcbf26d39dc20cde584db2fa2a053&extra_key=D1dJezG95YTkYytoe8tr2Qhf-jhFFJmJpij9JNzLnfjYgxE5Q69rjZT1b2VrOxeb2zvhRo107e0Ze_h5agVjcLhNxl4RzjBShtdz-pQKUqaNbHnJMUJaS637QCoHNkKlJAb5i0lkR8MlxmIB6LIGojFm8kqvpZp_pI7SG10olDg#htmlplay://https://web.guangdianyun.tv/tv/?id=1811
恩施综合,https://46240.hlsplay.aodianyun.com/tv_radio_46240/tv_channel_1812.m3u8?auth_key=4857760445-0-0-48b20fcc677c9c453aade4127fb60836&extra_key=GstcZaunflMNLGu8_neZZDSebP_vdaZpjgvDNh0oFxowejqLIrS9a1EoZExxdRI2S9Y2xkAXOOpuGxK1RXBwE9Pxgs64YJr12xMoUq8C0CDA-bYdaRFKaVVL_9eb5cvcS93rOcGOJVmGyvmgI8egJounqzsBrsfAbiojm3VtXXo#htmlplay://https://web.guangdianyun.tv/tv/?id=1812
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
方城综合,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8#http://live.dxhmt.cn:9081/tv/11322-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
房山电视台,http://live.funhillrm.com/2/sd/live.m3u8
肥城生活,http://qrh.yimkj.cn/山东齐鲁.php?id=tafcsh
肥城综合,http://qrh.yimkj.cn/山东齐鲁.php?id=tafczh
肥东经济生活,https://l-live.feidongtv.com/live/jjsh.m3u8?volcTime=1733980951&volcSecret=9afafbd9b0c2cb1cb4c6de370c923a00
肥东新闻综合,https://l-live.feidongtv.com/live/xwzh.m3u8?volcTime=1734599309&volcSecret=b9876af8a3e04cf08c039eb851083f3a
肥西综合频道,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8#http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5.flv
费县综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lyfxzh
分宜综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_fenyi_tv.m3u8?t=&token=1User-Agent=Lavf/57.83.100
丰宁娱乐,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
丰顺综合,https://p2.vzan.com/slowlive/024926084736123668/live.m3u8
封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
凤冈综合,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8#http://live.dxhmt.cn:9081/tv/11621-1.m3u8
佛坪电视台,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
福贡电视台,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
福海汉语综合,http://222.81.86.42:8060/hls/ch3/ch3.m3u8
福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
福建电视剧,http://117.27.190.42:9901/tsfile/live/23287_1.m3u8?key=txiptv
福建公共,http://117.27.190.42:9901/tsfile/live/23285_1.m3u8?key=txiptv
福建教育,http://117.27.190.42:9901/tsfile/live/23292_1.m3u8?key=txiptv
福建经济,http://117.27.190.42:9901/tsfile/live/23289_1.m3u8?key=txiptv
福建旅游,http://117.27.190.42:9901/tsfile/live/23288_1.m3u8?key=txiptv
福建少儿,http://117.27.190.42:9901/tsfile/live/23290_1.m3u8?key=txiptv
福建新闻,http://117.27.190.42:9901/tsfile/live/23286_1.m3u8?key=txiptv
福建综合,http://117.27.190.42:9901/tsfile/live/23284_1.m3u8?key=txiptv#http://fjnhdb.chinashadt.com:2036/live/stream:10003.stream/chunklist.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
抚顺综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000275
阜康新闻综合,http://120.69.17.15:50002/live/test1.m3u8
阜南新闻综合,https://xhmm-new-live.media.xinhuamm.net/liveNoRecord/a42bf9ee9c224a44a393aafc33990c78_111ae5a842ff4b32ab277ed1d9e216c5.m3u8?auth_key=2017017629-3866c768f70a4b47a2352f7b746e7bc1-0-1470ba4cbd641cbe479da8838d3396da
阜新综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000279
甘洛综合频道,http://dcpull.sctvcloud.com:80/live/4ba0f5ec018810005fe8143900000000/playlist.m3u8#rtmp://dcpull.sctvcloud.com/live/4ba0f5ec018810005fe8143900000000#http://dcpull.sctvcloud.com/live/4ba0f5ec018810005fe8143900000000/playlist.m3u8
甘州综合频道,rtmp://play.kankanlive.com/live/1656898082155960#https://play.kankanlive.com/live/1656898082155960.m3u8
甘孜新闻综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
赣县综合频道,http://livesec.mudu.tv/watch/cfc06y.m3u8?auth_key=2082733261-0-0-7ce818c23ef0d9d71304bfa222038514
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8#http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd
赣州公共,http://wb.jxgztv.com/live/gztv2.flv
赣州教育,http://wb.jxgztv.com/live/gztv3.m3u8
赣州新闻,http://wb.jxgztv.com/live/gztv1.flv
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd#http://live.gprmt.cn/gpnews/hd/live.m3u8
高青影视,http://qrh.yimkj.cn/山东齐鲁.php?id=zbgqys
高青综合,http://qrh.yimkj.cn/山东齐鲁.php?id=zbgqzh
高唐综合,http://qrh.yimkj.cn/山东齐鲁.php?id=lcgtzh
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8#http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv?zyund
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8#http://live.dxhmt.cn:9081/tv/10181-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8#https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
古丈综合,https://liveplay-srs.voc.com.cn/hls/tv/144_4efb38.m3u8
谷城综合频道,https://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1735660799-0-0-54db49cb2f7940e29d9dfceb9747b0af
固始综合频道,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8#http://live.dxhmt.cn:9081/tv/11525-1.m3u8
固镇新闻频道,http://www.guzhenm.com:7001/hls/hd-live.m3u8#http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
