联系方式,#genre#
CCTV-6 电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3Zno3MmI5bjdnY1JFT09DSk5NQjllbWVaSjhaTmUzWlovajQwNllwMjZ6ditkZEpiN1o4NVpQS0FNVjA2YzRUdTdZPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl5alJ0NE5xTGNwanZlVTJZbWpnWFMvVVJMUXlnbU1tUUJaQ3ErYnE1UHhU/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YzkyR0Q2U2FIczVMY2psZG9qdmw4V3VQeE1LdUwxTklwRENYY045VW8wSjhUM2ptaStTQ3dSdHdKZFcxUDArVjAxVC92WC9PMnlFPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMGhwSFl3WVBPL2dpVnFDS1Y2SG10eXR2OFRVNTl2SjAwPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/a3pCV25Hc1QyLy9vNW4xM3YyczZ6WlhJWGdZVTZZcHc3TFZuZE1rU0JrNVViWEdzMjRsUWg4cS8vSDllYVBVOWMrbjA4UER5b3M0PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndIZ2ZUNGJsbVc1OVRHOTVDaFFCKzJGTVZBcUdNcmJick5BVmxuYUYrZkFKWDdSODF2ZUJDTQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUxrZXNiRDlNVCs5V2lRSURnaW5peXd5MDRpSWh0aVdTV08vbDk1UTdaQmRZaXp3eSt2a3dUYQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjkrdXF0Ri9vT0k3c1l1SmtTZFdFMkhnPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpDZk5JM05PM1JOLzJuaHVZWUVnV2dSUnZuTEdEVCtwRW1ua0FIeGErbjZ0L3FDNUNrNzd3QjhFSHhwTGh6N0pFPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/bHJISHhtajJnUmR6TXlKS1RDbHdReEY2cmJRbnBTc0JaT1licHdSNGtRVmRyemZVK1lONVoraHdNVUcxVEpSMg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-7 国防军事,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YzkyR0Q2U2FIczVoSjZmZGcrRkp1M0VNZ3FTbE9OMTZNWm13M3Q2WUE0MDdrR09GZEN1UEZhbndVM01FZExnaQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkxOGV0NkhRS09iR2paSzM2UFNWcW5hR1diN1M3Rk84WnV1NGZ3dGM4T3My/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovZjVtWExmNWNON05MSEtKVS9OeDN1TWEzTEhEOHBQYWJHemRyRm1rbjgzRERxMHRLejlRTmtMUk1QZUtCci95enE2ZDZ4Tlk5UEl5VEI3SUJ5UllZZHI0eDcrMCtwaWs9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0o1RTNxK3N2T0RUaTFheHB4OUtXclNpZUxaZFZqM0s0VldSNVlvd3RlU0ZoTzVYanZGYzA5Q3Y0M09hSXFjY1hOR3IxN0F5anFvTVNGQlkyckJNbnc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhLaWRIK0dONHc4dExnQXl1eEt1eWVMVVdnZE0wOTZKempGNkZVZ2UwSXh1SkcrYTQ1bGUyb2ZVc3NUZ1RGWldNPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3Zno1ZEpWQ0dRc0tzZ3J2QjV2YjgxMDU4VDQ5YTY4WWFnTTNDR2dDZGV5emoreDhDSGlHR29mTHc0VHNiNzBFNTJFPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVzQ2UnlKNXloM2NMSnZjaTBxNERXMGZ0bm13dmpMVVk4PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpIdGd1LzNyMHM4c1hiLzl0RWk4YlU3b25NUWhPOFBtUWdNSTlWVlFWL1R3Z1B0c0h0WDNKSVRkMFpOWUxpWEFRSkYrQ0ZGclhPVVhLTG8yMVNKQ25GcDBMRmJXaW1zdmp5ZGRzby96TndsQT09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnk5VkVCdVBZdkZqVXM5SEdRRXROSkxhQVFvQks5TGpFdWtNUm4xQlEvczRFVys3dnVzcThDNg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN21yQ0NTZFR2R08weWdUbVp5K1doaU1HUmZkU3RIUjBubHljR3lyRzhJUXBqaklaQlZZTWppbGlqYUJBZEJIVVZJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-8 电视剧,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadm1GYmVKcFdDSjNPUmRwbHAxN2ZzNUxkYW50emtHT3VpYjIvRUtYR3dNRy9OeXlSaVQ2enpS/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHl3eS91blhEdWg4Mm02ZkNOTEVHckFvU0ZLdE14M0ZXR211blZtZHZMbVpU/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TVFPam95bHRwWkRGd2xUK1J6UlBRTzd1N2FJb0tvZkpGbmZHWVdMSzNRcTVoQUlwY2xaYjEyVy9ZTGl4eUl4UTdtVkU1ZDh1WFA5Z3BzbUl0Y0tVQkE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3ZnpNeWlVUGN6bjB3ZGlVTlFiUjJPYkZiYUJSSlc1M0I2cVNVbFlxcElhdlNJbjFXM2hSNWZLbWUrL3dValBkQ0VVK1RpQktUU2NlTS83SFAzRmN6Sk8yNHA0Q2MwcCtDOUN4WGF6M21CZEpFZz09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovZjVtWExmNWNON05MSEtKVS9OeDN1TWEzTEhEOHBQYWJHemRyRm1rbjg0bXRCckRyZXBLcGd2cG00bDdhOUlhVUU4L3ZVMmNadndpVmJXa2JDUGRQNCtRSUZqY3J1T2c9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhjVmpsU01yZVdDQTlGSkdLVWMzeUhvMXZzRE5WVm1EcDRQQUlpOWZJcVNuVGZrSW5UeE45ME9QSSswSFJ1RHd2S0RyMHhHNFpXSVE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjk5aGdscFRMdDhzSmJucmszdnYwckxNPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3Zno1ZEpWQ0dRc0tzZ3J2QjV2YjgxMDU4VDQ5YTY4WWFnTTNDR2dDZGV5emo3YWZqTE9vNE5RTVBWUzJsc2ovREpjPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3NlSyt0cHJmSTJSZytpcjcyckxJZEFFam9hazF1TjR5b2krYUJVSkNYUi9melg1alo0bFpQUUFSdWIvRi92NXhBPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhLaWRIK0dONHc4dExnQXl1eEt1eWVMVVdnZE0wOTZKempGNkZVZ2UwSXhrSzRGb2RmVFludVlZUzVWS0tZTWNnPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-9 纪录,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMGhwSFl3WVBPL2dyWThJSHN2VVlrZjRBUU5pbXg5M1c0PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovZjVtWExmNWNON05MSEtKVS9OeDN1TWEzTEhEOHBQWnkwTU40RDl6UDltK3lYUmdoMjA4VzB6UDl3UCtYVUVjZTRtYVJiQUVGUGRiSmtvYXc3ejdWd1F5cjFRdkptdVU9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjkyTFByUE1vQm1BVDdhMDZXWTF4aU9ZPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN25RbVc2aytUYkxlNGowS3YydDdIdnNZNm9lUDBwYTJwanZPYTR2L1Nrc3RHYXZkMkxSS214Sw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpDZk5JM05PM1JOLzJuaHVZWUVnV2dSUnZuTEdEVCtwRW1ua0FIeGErbjZuYklaRjZSNURIL0lNQVFQdDVESSt3PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkrUEdhck9rZE1EZHFNMWFpaERkOEpVV3FJWmdETXUzZXU1N0xnU1I3S0ti/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMGhwSFl3WVBPL2d2aUdyZE9wSmdTS2NSd3ZpYS9JTEgwPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMmVEZjRtWS9memN6VHpjZHR3MSsyWXMvTmdqdm81c05pSDVVN2V3RFhBMmhqNjRqWWZYcVdC/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhLaWRIK0dONHc4dExnQXl1eEt1eWVMVVdnZE0wOTZKempGNkZVZ2UwSXhqR2w2VXhBbWhEZ1pTVHlIK1JWclU4PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3ZnpNeWlVUGN6bjB3ZGlVTlFiUjJPYkZiYUJSSlc1M0I2cVNVbFlxcElhdlNEWGhaeW1pT1gxSmZ2UWR6bDkvMnB3OVkwZzJkZUtmc3NiOTNNZyt6aVU3QjJpeVRxRVRyd2lmY0h2U3N3VHNzdz09/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-10 科教,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhjVmpsU01yZVdDQTlGSkdLVWMzeUhvMXZzRE5WVm1EcTQzTEhnb1MzTnNMNkZscU5wN1ZLcFQ5anpNeHdmaUpzTERIaFczbXR3VWc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHkwZkx4K0VPWHgwUTd1TG8xZ0p0R0Irc0Izb3h6QThpMnhRcW5Dd2xDNXpI/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN25Oczk4aFJ4aTE2b2x0TDNkUmI0MnVQQjRQR2pDYmhCOEQrK1NkUjlZVk82VGJQdU5JWkhKRnIwcHFTVjV0MC9JPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpDZk5JM05PM1JOLzJuaHVZWUVnV2dSUnZuTEdEVCtwRW1ua0FIeGErbjZwMitacms4b2tJU3F4TkxrV0RGN0xZPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhadXJzZTN3dWNTdnhMQWxod2t4Ymc3WGZ1QWRDRlI3OFpCVGp1NGJNVGE4ckFrYnZzcGxidXp4/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/bHJISHhtajJnUmR6TXlKS1RDbHdReEY2cmJRbnBTc0JaT1licHdSNGtRVndGVkF6ZmU4c09uNUw1QUVJVTgvUA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/bHJISHhtajJnUmZLaVI4Q0hWSkQ4VnNlZ29TYi9DbVo5NGlpL1NJK3NzSzJ0K09uOVUrZ0lrR281RkRMQ2lkclQrcUJzdGgza1hnPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjkwZnBpcnlsY0hNTW1XZzRyUWl4cGl3PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUxrZXNiRDlNVCs5V2lRSURnaW5peXd5MDRpSWh0aVdTV08vbDk1UTdaQmRROWJOV0J2enI1Ry8zYzJ0ajdTVjBzPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsM2VHSHdLaG9POGk2b1psaUF0TnNqMmh2ZUpuZHNjVUFaUUN4Rk9SWVpmV09VWWlpVmZuL0Y5/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-11 戏曲,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YzkyR0Q2U2FIczVoSjZmZGcrRkp1M0VNZ3FTbE9OMTZNWm13M3Q2WUE0MVdFdUVYVCtyaGZFVkZ6MWlvQ1Jpbg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/a3pCV25Hc1QyLy9vNW4xM3YyczZ6WlhJWGdZVTZZcHc3TFZuZE1rU0JrNVViWEdzMjRsUWh3NEQwbTArcE84WXpTcGhaSGxIQ3lJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovZjVtWExmNWNON05MSEtKVS9OeDN1TWEzTEhEOHBQWnkwTU40RDl6UDl2aVNQYk1qOFVDMkFkeCtEeXkwKzB4dXF2RTIxRWtFN3BuZzlEWWdtVGcwNUJMOTRRbUJ3dWs9/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN25Oczk4aFJ4aTE2b2x0TDNkUmI0MnVQQjRQR2pDYmhCOEQrK1NkUjlZVk80cFVRMGZSZVpXekFoWTM2eTA3bGlRPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpDZk5JM05PM1JOLzJuaHVZWUVnV2dSUnZuTEdEVCtwRW1ua0FIeGErbjZvL25oTktvaW1pVHl1bmdYYWFPVUpVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjl3eVVVbTdWZVZRalJHS3lHNzRJOEJVPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qnk5VkVCdVBZdkZqVXM5SEdRRXROSkxjMjdKTytHV3ZEc0dwaDFLc2VhdVdURm9PSlZoL285SQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhjVmpsU01yZVdDQTlGSkdLVWMzeUhvMXZzRE5WVm1EcTQzTEhnb1MzTnNOb2NGWVp0c2hRelk2dzR1YlpOMEQ3Um9iS2hhU3N2WHc9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUxrZXNiRDlNVCs5V2lRSURnaW5peXd5MDRpSWh0aVdTV08vbDk1UTdaQmRjNGl0S0lRcWJ3Lw==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/YzkyR0Q2U2FIczVoSjZmZGcrRkp1M0VNZ3FTbE9OMTZNWm13M3Q2WUE0MlJuVXFOamlnVUl1WTJjMGRWOVpBRg==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-12 社会与法,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3RaUSt6Y2p4OUYyWkd1L2x1elFPVmxscnM4SjhSODdsMGhwSFl3WVBPL2dvNU9SQnIzaTBOcEd5NkV4Vk42Slc4PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqK0xsNXFxNm1CYjgyRGoyNlVEOTh1Sm9wNDlJRFBna0creEUwQmFFbktLNXFqS2VBa2tsYUU4/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/a3pCV25Hc1QyLy9vNW4xM3YyczZ6WlhJWGdZVTZZcHc3TFZuZE1rU0JrNVViWEdzMjRsUWgzUGpoMDRsVFZDZlJHVm1qa0NDcmdJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpDZk5JM05PM1JOLzJuaHVZWUVnV2dSUnZuTEdEVCtwRW1ua0FIeGErbjZpRWtFb2l5RGQ2MHlndmcwU2xTekRnPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3Zno1ZEpWQ0dRc0tzZ3J2QjV2YjgxMDU4VDQ5YTY4WWFnTTNDR2dDZGV5emoxS0tUeTI2ZklLbGpGbWlQUnNrU1BZPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnovZjVtWExmNWNON05MSEtKVS9OeDN1TWEzTEhEOHBQWnkwTU40RDl6UDlwR2tPQ0dOVVRzcDVOS3ptVEpXRm5oZTlXdDE0WEpjcE96Q2ZtK1RSM1FtTG0rUTBrdDN3cG89/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjk4UXNkWXRqenhiRkpmNWllMTFYU3hJPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/bHJISHhtajJnUmR6TXlKS1RDbHdReEY2cmJRbnBTc0JNRUVxWUcvcGxrNDh6aHF4VWtJejRicmxwQ0g2SkZFRQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUxrZXNiRDlNVCs5V2lRSURnaW5peXd5MDRpSWh0aVdTV08vbDk1UTdaQmRSR3Vma091UUwzL1FyMDhpbDkrT2pzPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnhjVmpsU01yZVdDQTlGSkdLVWMzeUhvMXZzRE5WVm1EcTQzTEhnb1MzTnNFOGZvSlluZkswR3BWeHAyQVJkdjYySXA2OTRjZk5LRlE9PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-13 新闻,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Vjc5eXFtcmZFa3JrQ1dhZTV0N1FCZm1vei9McHh1NVplT0tYWVRMOUhac1pSZjM0Mk0xRndaa0c2NTdDNTh1TlhhTi9qNEdybUFlYWRVR21jakduV2tMMnRZcTVwaDFL/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-14 少儿,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TENuMHlKbWU3Znlaay9QRnJydXZoV2d2VFArZzMrOHJYVkNwL2E1Vm1IbHhlM3FTRE9NZG5zY0I4SVUzYlgvVEdvbDV4cWZnT05BPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-14 少儿,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3ZjQXR3eXVjUzZBeWphdFBVNU9vZlpHVFZHclNrM0hqL3lYZTFYNjRCMHk0cGtSU1ZMbno3Y0dURC9iZHo3VGkzZFFyZWlrYVBtNnIrYytGbjNoNFJj/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-14 少儿,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/a3pCV25Hc1QyLy9vNW4xM3YyczZ6WlhJWGdZVTZZcHc3TFZuZE1rU0JrNVViWEdzMjRsUWgxYnd1YjU0WUZOTG5ROEhTek1pdWlnPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-14 少儿,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUtjWS9tUWhMcCtITGl2VS9CYTdURTVBWHF2djYyWkFrVXBMWmdQZ0ZvTjkyTEJOVWhaZmMyRzhwelREYTRaTUhvPQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-14 少儿,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QnpDZk5JM05PM1JOLzJuaHVZWUVnV2dSUnZuTEdEVCtwRW1ua0FIeGErbjZ0NEc0dG9QcU1MdXR5VmlWWTExZU00PQ==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
CCTV-14 少儿,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MlpEUkJnUHUxeUxrZXNiRDlNVCs5V2lRSURnaW5peXd5MDRpSWh0aVdTV08vbDk1UTdaQmRhQ2VnM1lVZjVWWA==/+d3Xw95ENdIUPRHcoYuQ6Q==/txt/2
